Sample Name	Protocol REF	Assay Name	Derived Data File
pot_1	phenotyping	P_6907	d_VIB_study___42_plant.txt
pot_10	phenotyping	P_6916	d_VIB_study___42_plant.txt
pot_100	phenotyping	P_6854	d_VIB_study___42_plant.txt
pot_101	phenotyping	P_6855	d_VIB_study___42_plant.txt
pot_102	phenotyping	P_6856	d_VIB_study___42_plant.txt
pot_103	phenotyping	P_6857	d_VIB_study___42_plant.txt
pot_104	phenotyping	P_6858	d_VIB_study___42_plant.txt
pot_105	phenotyping	P_6859	d_VIB_study___42_plant.txt
pot_106	phenotyping	P_6860	d_VIB_study___42_plant.txt
pot_107	phenotyping	P_6861	d_VIB_study___42_plant.txt
pot_108	phenotyping	P_6862	d_VIB_study___42_plant.txt
pot_109	phenotyping	P_6863	d_VIB_study___42_plant.txt
pot_11	phenotyping	P_6917	d_VIB_study___42_plant.txt
pot_110	phenotyping	P_6864	d_VIB_study___42_plant.txt
pot_111	phenotyping	P_6865	d_VIB_study___42_plant.txt
pot_112	phenotyping	P_6866	d_VIB_study___42_plant.txt
pot_113	phenotyping	P_6867	d_VIB_study___42_plant.txt
pot_114	phenotyping	P_6868	d_VIB_study___42_plant.txt
pot_12	phenotyping	P_6918	d_VIB_study___42_plant.txt
pot_13	phenotyping	P_6919	d_VIB_study___42_plant.txt
pot_134	phenotyping	P_6888	d_VIB_study___42_plant.txt
pot_135	phenotyping	P_6889	d_VIB_study___42_plant.txt
pot_136	phenotyping	P_6890	d_VIB_study___42_plant.txt
pot_137	phenotyping	P_6891	d_VIB_study___42_plant.txt
pot_138	phenotyping	P_6892	d_VIB_study___42_plant.txt
pot_139	phenotyping	P_6893	d_VIB_study___42_plant.txt
pot_14	phenotyping	P_6920	d_VIB_study___42_plant.txt
pot_140	phenotyping	P_6894	d_VIB_study___42_plant.txt
pot_141	phenotyping	P_6895	d_VIB_study___42_plant.txt
pot_142	phenotyping	P_6896	d_VIB_study___42_plant.txt
pot_143	phenotyping	P_6897	d_VIB_study___42_plant.txt
pot_144	phenotyping	P_6898	d_VIB_study___42_plant.txt
pot_145	phenotyping	P_6899	d_VIB_study___42_plant.txt
pot_146	phenotyping	P_6900	d_VIB_study___42_plant.txt
pot_147	phenotyping	P_6901	d_VIB_study___42_plant.txt
pot_148	phenotyping	P_6902	d_VIB_study___42_plant.txt
pot_149	phenotyping	P_6903	d_VIB_study___42_plant.txt
pot_15	phenotyping	P_6921	d_VIB_study___42_plant.txt
pot_150	phenotyping	P_6904	d_VIB_study___42_plant.txt
pot_151	phenotyping	P_6905	d_VIB_study___42_plant.txt
pot_152	phenotyping	P_6906	d_VIB_study___42_plant.txt
pot_153	phenotyping	P_6814	d_VIB_study___42_plant.txt
pot_154	phenotyping	P_6815	d_VIB_study___42_plant.txt
pot_155	phenotyping	P_6816	d_VIB_study___42_plant.txt
pot_156	phenotyping	P_6817	d_VIB_study___42_plant.txt
pot_157	phenotyping	P_6818	d_VIB_study___42_plant.txt
pot_158	phenotyping	P_6819	d_VIB_study___42_plant.txt
pot_159	phenotyping	P_6820	d_VIB_study___42_plant.txt
pot_16	phenotyping	P_6922	d_VIB_study___42_plant.txt
pot_160	phenotyping	P_6802	d_VIB_study___42_plant.txt
pot_161	phenotyping	P_6803	d_VIB_study___42_plant.txt
pot_162	phenotyping	P_6804	d_VIB_study___42_plant.txt
pot_163	phenotyping	P_6805	d_VIB_study___42_plant.txt
pot_164	phenotyping	P_6806	d_VIB_study___42_plant.txt
pot_165	phenotyping	P_6807	d_VIB_study___42_plant.txt
pot_166	phenotyping	P_6808	d_VIB_study___42_plant.txt
pot_167	phenotyping	P_6809	d_VIB_study___42_plant.txt
pot_168	phenotyping	P_6810	d_VIB_study___42_plant.txt
pot_169	phenotyping	P_6811	d_VIB_study___42_plant.txt
pot_17	phenotyping	P_6923	d_VIB_study___42_plant.txt
pot_170	phenotyping	P_6812	d_VIB_study___42_plant.txt
pot_171	phenotyping	P_6813	d_VIB_study___42_plant.txt
pot_172	phenotyping	P_6827	d_VIB_study___42_plant.txt
pot_173	phenotyping	P_6828	d_VIB_study___42_plant.txt
pot_174	phenotyping	P_6829	d_VIB_study___42_plant.txt
pot_175	phenotyping	P_6830	d_VIB_study___42_plant.txt
pot_176	phenotyping	P_6821	d_VIB_study___42_plant.txt
pot_177	phenotyping	P_6822	d_VIB_study___42_plant.txt
pot_178	phenotyping	P_6823	d_VIB_study___42_plant.txt
pot_179	phenotyping	P_6824	d_VIB_study___42_plant.txt
pot_18	phenotyping	P_6924	d_VIB_study___42_plant.txt
pot_180	phenotyping	P_6825	d_VIB_study___42_plant.txt
pot_181	phenotyping	P_6826	d_VIB_study___42_plant.txt
pot_19	phenotyping	P_6925	d_VIB_study___42_plant.txt
pot_2	phenotyping	P_6908	d_VIB_study___42_plant.txt
pot_20	phenotyping	P_6933	d_VIB_study___42_plant.txt
pot_21	phenotyping	P_6934	d_VIB_study___42_plant.txt
pot_22	phenotyping	P_6935	d_VIB_study___42_plant.txt
pot_23	phenotyping	P_6936	d_VIB_study___42_plant.txt
pot_24	phenotyping	P_6937	d_VIB_study___42_plant.txt
pot_25	phenotyping	P_6938	d_VIB_study___42_plant.txt
pot_26	phenotyping	P_6939	d_VIB_study___42_plant.txt
pot_27	phenotyping	P_6940	d_VIB_study___42_plant.txt
pot_28	phenotyping	P_6941	d_VIB_study___42_plant.txt
pot_29	phenotyping	P_6942	d_VIB_study___42_plant.txt
pot_3	phenotyping	P_6909	d_VIB_study___42_plant.txt
pot_30	phenotyping	P_6943	d_VIB_study___42_plant.txt
pot_31	phenotyping	P_6944	d_VIB_study___42_plant.txt
pot_32	phenotyping	P_6926	d_VIB_study___42_plant.txt
pot_33	phenotyping	P_6927	d_VIB_study___42_plant.txt
pot_34	phenotyping	P_6928	d_VIB_study___42_plant.txt
pot_35	phenotyping	P_6929	d_VIB_study___42_plant.txt
pot_36	phenotyping	P_6930	d_VIB_study___42_plant.txt
pot_37	phenotyping	P_6931	d_VIB_study___42_plant.txt
pot_38	phenotyping	P_6932	d_VIB_study___42_plant.txt
pot_4	phenotyping	P_6910	d_VIB_study___42_plant.txt
pot_5	phenotyping	P_6911	d_VIB_study___42_plant.txt
pot_58	phenotyping	P_6882	d_VIB_study___42_plant.txt
pot_59	phenotyping	P_6883	d_VIB_study___42_plant.txt
pot_6	phenotyping	P_6912	d_VIB_study___42_plant.txt
pot_60	phenotyping	P_6884	d_VIB_study___42_plant.txt
pot_61	phenotyping	P_6885	d_VIB_study___42_plant.txt
pot_62	phenotyping	P_6886	d_VIB_study___42_plant.txt
pot_63	phenotyping	P_6887	d_VIB_study___42_plant.txt
pot_64	phenotyping	P_6869	d_VIB_study___42_plant.txt
pot_65	phenotyping	P_6870	d_VIB_study___42_plant.txt
pot_66	phenotyping	P_6871	d_VIB_study___42_plant.txt
pot_67	phenotyping	P_6872	d_VIB_study___42_plant.txt
pot_68	phenotyping	P_6873	d_VIB_study___42_plant.txt
pot_69	phenotyping	P_6874	d_VIB_study___42_plant.txt
pot_7	phenotyping	P_6913	d_VIB_study___42_plant.txt
pot_70	phenotyping	P_6875	d_VIB_study___42_plant.txt
pot_71	phenotyping	P_6876	d_VIB_study___42_plant.txt
pot_72	phenotyping	P_6877	d_VIB_study___42_plant.txt
pot_73	phenotyping	P_6878	d_VIB_study___42_plant.txt
pot_74	phenotyping	P_6879	d_VIB_study___42_plant.txt
pot_75	phenotyping	P_6880	d_VIB_study___42_plant.txt
pot_76	phenotyping	P_6881	d_VIB_study___42_plant.txt
pot_77	phenotyping	P_6831	d_VIB_study___42_plant.txt
pot_78	phenotyping	P_6832	d_VIB_study___42_plant.txt
pot_79	phenotyping	P_6833	d_VIB_study___42_plant.txt
pot_8	phenotyping	P_6914	d_VIB_study___42_plant.txt
pot_80	phenotyping	P_6834	d_VIB_study___42_plant.txt
pot_81	phenotyping	P_6835	d_VIB_study___42_plant.txt
pot_82	phenotyping	P_6836	d_VIB_study___42_plant.txt
pot_83	phenotyping	P_6837	d_VIB_study___42_plant.txt
pot_84	phenotyping	P_6838	d_VIB_study___42_plant.txt
pot_85	phenotyping	P_6839	d_VIB_study___42_plant.txt
pot_86	phenotyping	P_6840	d_VIB_study___42_plant.txt
pot_87	phenotyping	P_6841	d_VIB_study___42_plant.txt
