Sample Name	Protocol REF	Assay Name	Derived Data File
pot_1	phenotyping	P_7002	d_VIB_study___43_plant.txt
pot_10	phenotyping	P_7011	d_VIB_study___43_plant.txt
pot_100	phenotyping	P_7025	d_VIB_study___43_plant.txt
pot_101	phenotyping	P_7026	d_VIB_study___43_plant.txt
pot_102	phenotyping	P_7027	d_VIB_study___43_plant.txt
pot_103	phenotyping	P_7028	d_VIB_study___43_plant.txt
pot_104	phenotyping	P_7029	d_VIB_study___43_plant.txt
pot_105	phenotyping	P_7030	d_VIB_study___43_plant.txt
pot_106	phenotyping	P_7031	d_VIB_study___43_plant.txt
pot_107	phenotyping	P_7032	d_VIB_study___43_plant.txt
pot_108	phenotyping	P_7033	d_VIB_study___43_plant.txt
pot_109	phenotyping	P_7034	d_VIB_study___43_plant.txt
pot_11	phenotyping	P_7012	d_VIB_study___43_plant.txt
pot_110	phenotyping	P_7035	d_VIB_study___43_plant.txt
pot_111	phenotyping	P_7036	d_VIB_study___43_plant.txt
pot_112	phenotyping	P_7037	d_VIB_study___43_plant.txt
pot_113	phenotyping	P_7038	d_VIB_study___43_plant.txt
pot_114	phenotyping	P_7039	d_VIB_study___43_plant.txt
pot_115	phenotyping	P_7113	d_VIB_study___43_plant.txt
pot_116	phenotyping	P_7114	d_VIB_study___43_plant.txt
pot_117	phenotyping	P_7115	d_VIB_study___43_plant.txt
pot_118	phenotyping	P_7116	d_VIB_study___43_plant.txt
pot_119	phenotyping	P_7117	d_VIB_study___43_plant.txt
pot_12	phenotyping	P_7013	d_VIB_study___43_plant.txt
pot_120	phenotyping	P_7118	d_VIB_study___43_plant.txt
pot_121	phenotyping	P_7119	d_VIB_study___43_plant.txt
pot_122	phenotyping	P_7120	d_VIB_study___43_plant.txt
pot_123	phenotyping	P_7121	d_VIB_study___43_plant.txt
pot_124	phenotyping	P_7122	d_VIB_study___43_plant.txt
pot_125	phenotyping	P_7123	d_VIB_study___43_plant.txt
pot_126	phenotyping	P_7124	d_VIB_study___43_plant.txt
pot_127	phenotyping	P_7125	d_VIB_study___43_plant.txt
pot_128	phenotyping	P_7107	d_VIB_study___43_plant.txt
pot_129	phenotyping	P_7108	d_VIB_study___43_plant.txt
pot_13	phenotyping	P_7014	d_VIB_study___43_plant.txt
pot_130	phenotyping	P_7109	d_VIB_study___43_plant.txt
pot_131	phenotyping	P_7110	d_VIB_study___43_plant.txt
pot_132	phenotyping	P_7111	d_VIB_study___43_plant.txt
pot_133	phenotyping	P_7112	d_VIB_study___43_plant.txt
pot_134	phenotyping	P_7088	d_VIB_study___43_plant.txt
pot_135	phenotyping	P_7089	d_VIB_study___43_plant.txt
pot_136	phenotyping	P_7090	d_VIB_study___43_plant.txt
pot_137	phenotyping	P_7091	d_VIB_study___43_plant.txt
pot_138	phenotyping	P_7092	d_VIB_study___43_plant.txt
pot_139	phenotyping	P_7093	d_VIB_study___43_plant.txt
pot_14	phenotyping	P_7015	d_VIB_study___43_plant.txt
pot_140	phenotyping	P_7094	d_VIB_study___43_plant.txt
pot_141	phenotyping	P_7095	d_VIB_study___43_plant.txt
pot_142	phenotyping	P_7096	d_VIB_study___43_plant.txt
pot_143	phenotyping	P_7097	d_VIB_study___43_plant.txt
pot_144	phenotyping	P_7098	d_VIB_study___43_plant.txt
pot_145	phenotyping	P_7099	d_VIB_study___43_plant.txt
pot_146	phenotyping	P_7100	d_VIB_study___43_plant.txt
pot_147	phenotyping	P_7101	d_VIB_study___43_plant.txt
pot_148	phenotyping	P_7102	d_VIB_study___43_plant.txt
pot_149	phenotyping	P_7103	d_VIB_study___43_plant.txt
pot_15	phenotyping	P_7016	d_VIB_study___43_plant.txt
pot_150	phenotyping	P_7104	d_VIB_study___43_plant.txt
pot_151	phenotyping	P_7105	d_VIB_study___43_plant.txt
pot_152	phenotyping	P_7106	d_VIB_study___43_plant.txt
pot_153	phenotyping	P_7052	d_VIB_study___43_plant.txt
pot_154	phenotyping	P_7053	d_VIB_study___43_plant.txt
pot_155	phenotyping	P_7054	d_VIB_study___43_plant.txt
pot_156	phenotyping	P_7055	d_VIB_study___43_plant.txt
pot_157	phenotyping	P_7056	d_VIB_study___43_plant.txt
pot_158	phenotyping	P_7057	d_VIB_study___43_plant.txt
pot_159	phenotyping	P_7058	d_VIB_study___43_plant.txt
pot_16	phenotyping	P_7017	d_VIB_study___43_plant.txt
pot_160	phenotyping	P_7040	d_VIB_study___43_plant.txt
pot_161	phenotyping	P_7041	d_VIB_study___43_plant.txt
pot_162	phenotyping	P_7042	d_VIB_study___43_plant.txt
pot_163	phenotyping	P_7043	d_VIB_study___43_plant.txt
pot_164	phenotyping	P_7044	d_VIB_study___43_plant.txt
pot_165	phenotyping	P_7045	d_VIB_study___43_plant.txt
pot_166	phenotyping	P_7046	d_VIB_study___43_plant.txt
