Sample Name	Protocol REF	Assay Name	Derived Data File
pot_1	phenotyping	P_5661	d_VIB_study___35_plant.txt
pot_10	phenotyping	P_5670	d_VIB_study___35_plant.txt
pot_100	phenotyping	P_5685	d_VIB_study___35_plant.txt
pot_101	phenotyping	P_5721	d_VIB_study___35_plant.txt
pot_102	phenotyping	P_5722	d_VIB_study___35_plant.txt
pot_103	phenotyping	P_5723	d_VIB_study___35_plant.txt
pot_104	phenotyping	P_5724	d_VIB_study___35_plant.txt
pot_105	phenotyping	P_5725	d_VIB_study___35_plant.txt
pot_106	phenotyping	P_5726	d_VIB_study___35_plant.txt
pot_107	phenotyping	P_5727	d_VIB_study___35_plant.txt
pot_108	phenotyping	P_5728	d_VIB_study___35_plant.txt
pot_109	phenotyping	P_5729	d_VIB_study___35_plant.txt
pot_11	phenotyping	P_5671	d_VIB_study___35_plant.txt
pot_110	phenotyping	P_5730	d_VIB_study___35_plant.txt
pot_111	phenotyping	P_5731	d_VIB_study___35_plant.txt
pot_112	phenotyping	P_5732	d_VIB_study___35_plant.txt
pot_113	phenotyping	P_5733	d_VIB_study___35_plant.txt
pot_114	phenotyping	P_5734	d_VIB_study___35_plant.txt
pot_115	phenotyping	P_5735	d_VIB_study___35_plant.txt
pot_116	phenotyping	P_5736	d_VIB_study___35_plant.txt
pot_117	phenotyping	P_5737	d_VIB_study___35_plant.txt
pot_118	phenotyping	P_5738	d_VIB_study___35_plant.txt
pot_119	phenotyping	P_5739	d_VIB_study___35_plant.txt
pot_12	phenotyping	P_5672	d_VIB_study___35_plant.txt
pot_120	phenotyping	P_5740	d_VIB_study___35_plant.txt
pot_121	phenotyping	P_5714	d_VIB_study___35_plant.txt
pot_122	phenotyping	P_5715	d_VIB_study___35_plant.txt
pot_123	phenotyping	P_5716	d_VIB_study___35_plant.txt
pot_124	phenotyping	P_5717	d_VIB_study___35_plant.txt
pot_125	phenotyping	P_5718	d_VIB_study___35_plant.txt
pot_126	phenotyping	P_5719	d_VIB_study___35_plant.txt
pot_127	phenotyping	P_5720	d_VIB_study___35_plant.txt
pot_128	phenotyping	P_5701	d_VIB_study___35_plant.txt
pot_129	phenotyping	P_5702	d_VIB_study___35_plant.txt
pot_13	phenotyping	P_5673	d_VIB_study___35_plant.txt
pot_130	phenotyping	P_5703	d_VIB_study___35_plant.txt
pot_131	phenotyping	P_5704	d_VIB_study___35_plant.txt
pot_132	phenotyping	P_5705	d_VIB_study___35_plant.txt
pot_133	phenotyping	P_5706	d_VIB_study___35_plant.txt
pot_134	phenotyping	P_5707	d_VIB_study___35_plant.txt
pot_135	phenotyping	P_5708	d_VIB_study___35_plant.txt
pot_136	phenotyping	P_5709	d_VIB_study___35_plant.txt
pot_137	phenotyping	P_5710	d_VIB_study___35_plant.txt
pot_138	phenotyping	P_5711	d_VIB_study___35_plant.txt
pot_139	phenotyping	P_5712	d_VIB_study___35_plant.txt
pot_14	phenotyping	P_5674	d_VIB_study___35_plant.txt
pot_140	phenotyping	P_5713	d_VIB_study___35_plant.txt
pot_141	phenotyping	P_5622	d_VIB_study___35_plant.txt
pot_142	phenotyping	P_5623	d_VIB_study___35_plant.txt
pot_143	phenotyping	P_5624	d_VIB_study___35_plant.txt
pot_144	phenotyping	P_5625	d_VIB_study___35_plant.txt
pot_145	phenotyping	P_5626	d_VIB_study___35_plant.txt
pot_146	phenotyping	P_5627	d_VIB_study___35_plant.txt
pot_147	phenotyping	P_5628	d_VIB_study___35_plant.txt
pot_148	phenotyping	P_5629	d_VIB_study___35_plant.txt
pot_149	phenotyping	P_5630	d_VIB_study___35_plant.txt
pot_15	phenotyping	P_5675	d_VIB_study___35_plant.txt
pot_150	phenotyping	P_5631	d_VIB_study___35_plant.txt
pot_151	phenotyping	P_5632	d_VIB_study___35_plant.txt
pot_152	phenotyping	P_5633	d_VIB_study___35_plant.txt
pot_153	phenotyping	P_5634	d_VIB_study___35_plant.txt
pot_154	phenotyping	P_5635	d_VIB_study___35_plant.txt
pot_155	phenotyping	P_5636	d_VIB_study___35_plant.txt
pot_156	phenotyping	P_5637	d_VIB_study___35_plant.txt
pot_157	phenotyping	P_5638	d_VIB_study___35_plant.txt
pot_158	phenotyping	P_5639	d_VIB_study___35_plant.txt
pot_159	phenotyping	P_5640	d_VIB_study___35_plant.txt
pot_16	phenotyping	P_5676	d_VIB_study___35_plant.txt
pot_160	phenotyping	P_5621	d_VIB_study___35_plant.txt
pot_161	phenotyping	P_5588	d_VIB_study___35_plant.txt
pot_162	phenotyping	P_5589	d_VIB_study___35_plant.txt
pot_163	phenotyping	P_5590	d_VIB_study___35_plant.txt
pot_164	phenotyping	P_5591	d_VIB_study___35_plant.txt
pot_165	phenotyping	P_5592	d_VIB_study___35_plant.txt
pot_166	phenotyping	P_5761	d_VIB_study___35_plant.txt
pot_167	phenotyping	P_5762	d_VIB_study___35_plant.txt
pot_168	phenotyping	P_5763	d_VIB_study___35_plant.txt
pot_169	phenotyping	P_5764	d_VIB_study___35_plant.txt
pot_17	phenotyping	P_5677	d_VIB_study___35_plant.txt
pot_170	phenotyping	P_5765	d_VIB_study___35_plant.txt
pot_171	phenotyping	P_5593	d_VIB_study___35_plant.txt
pot_172	phenotyping	P_5594	d_VIB_study___35_plant.txt
pot_173	phenotyping	P_5595	d_VIB_study___35_plant.txt
pot_174	phenotyping	P_5596	d_VIB_study___35_plant.txt
pot_175	phenotyping	P_5597	d_VIB_study___35_plant.txt
pot_176	phenotyping	P_5598	d_VIB_study___35_plant.txt
pot_177	phenotyping	P_5599	d_VIB_study___35_plant.txt
pot_178	phenotyping	P_5600	d_VIB_study___35_plant.txt
pot_179	phenotyping	P_5766	d_VIB_study___35_plant.txt
pot_18	phenotyping	P_5678	d_VIB_study___35_plant.txt
pot_180	phenotyping	P_5767	d_VIB_study___35_plant.txt
